ingredient_id,name_ko,name_en,description,source_url
foreign_pending_2a2435167e04,Pelargonium Capitatum Leaf Extract,Pelargonium Capitatum Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a24aa8d5f89,Linoleic Acid (Omega 3 & 6),Linoleic Acid (Omega 3 & 6),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a254ec4b924,Paeonia Lactiflora (Chinese Peony) Root Extract,Paeonia Lactiflora (Chinese Peony) Root Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a26c32376e1,Carrageenan (seaweed-derived),Carrageenan (seaweed-derived),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a2875ac465f,enhance the performance of the product,enhance the performance of the product,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a2a615b4492,Sodium Benzoate. Revitalise Body Gel-Cream (200ml): Water\Aqua\Eau,Sodium Benzoate. Revitalise Body Gel-Cream (200ml): Water\Aqua\Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a2f5db1cad6,Benzyl Salycilate,Benzyl Salycilate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a2fb306c8c3,Hydrolyzed Sodium,Hydrolyzed Sodium,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a308a3891c2,Aluminum Hydroxide MAY CONTAIN: Chromium Oxide Greens(CI 77288),Aluminum Hydroxide MAY CONTAIN: Chromium Oxide Greens(CI 77288),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a33f666ee5f,Ceratonia Siliqua (Carob) Fruit Extract,Ceratonia Siliqua (Carob) Fruit Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a34295d9f3a,Limonene. NIP+FAB Ceramide Fix Serum: Aqua/Water/Eau,Limonene. NIP+FAB Ceramide Fix Serum: Aqua/Water/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a3fc2e788df,Pvp. Nose Strips Inci: Pvp,Pvp. Nose Strips Inci: Pvp,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a432c14008a,PPG-5-Cetheth-20,PPG-5-Cetheth-20,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a4a615d4fba,Strawberry Juice Solids,Strawberry Juice Solids,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a4c6c4d0b97,Trifidobacillus Chagamiensis,Trifidobacillus Chagamiensis,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a4d68bc5fce,Titanium Dioxide (Ci 77891). Face Oil: Rosa Canina Seed Extract,Titanium Dioxide (Ci 77891). Face Oil: Rosa Canina Seed Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a4e6c03bf20,Horse Chestnut Extract,Horse Chestnut Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a4fd6e4c893,Water/Aqua/Eau,Water/Aqua/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a51f81153a7,Hydrogenated Poly(C6-20 Olefin),Hydrogenated Poly(C6-20 Olefin),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a5309bc8fd5,Palmitoyl Tetrapeptide-7. Ultra Facial Cream: Aqua / Water,Palmitoyl Tetrapeptide-7. Ultra Facial Cream: Aqua / Water,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a5469c68d43,Olea Europaea (Olive) Husk Oil,Olea Europaea (Olive) Husk Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a54b12d1168,Anti-Caking Agents (Magnesium Stearate,Anti-Caking Agents (Magnesium Stearate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a5c52dbb50b,Prunus Persica (Peach) Juice,Prunus Persica (Peach) Juice,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a5e70255220,Hydrogenated Polydecene,Hydrogenated Polydecene,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a5eaf0c7bb3,Calendula Officinalis Flower Extract. Butyrosper mum Parkil (Shea) Butter Glyceryl Caprylate,Calendula Officinalis Flower Extract. Butyrosper mum Parkil (Shea) Butter Glyceryl Caprylate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a6573b1da05,Elaeis Guineensis (Palm) Oil,Elaeis Guineensis (Palm) Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a66302d7959,Iron Oxides (CI 77499). Vegan. Fenty Beauty: Polybutene,Iron Oxides (CI 77499). Vegan. Fenty Beauty: Polybutene,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a6cc568d124,Indigo (Ci 73000),Indigo (Ci 73000),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a7115ace75a,Disodium Phosphate. Face & Neck Serum: Water (Aqua),Disodium Phosphate. Face & Neck Serum: Water (Aqua),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a72287cab09,Ethyl Lineoleate,Ethyl Lineoleate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a746755b3aa,Polybutene,Polybutene,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a753900c61f,Glucan,Glucan,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a77c13d1694,Rael cannot guarantee that these lists are complete,Rael cannot guarantee that these lists are complete,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a79f37a2863,Iron (From Iron (Ii) Glycinate) 3 Mg,Iron (From Iron (Ii) Glycinate) 3 Mg,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a7b50565ee8,Laminaria Algae Extract,Laminaria Algae Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a7d053f7aac,Citric Acid (F.I.L. Z293407/1). Creamy Eye Treatment with Avocado (14ml): Aqua/Water,Citric Acid (F.I.L. Z293407/1). Creamy Eye Treatment with Avocado (14ml): Aqua/Water,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a7f30e4a40b,Sodium Selenite,Sodium Selenite,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a80f2e2b06d,Ci 14700 / Red 4]. (F.I.L. B228920/3),Ci 14700 / Red 4]. (F.I.L. B228920/3),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a81a0d8a324,Aminoguanidine Hcl,Aminoguanidine Hcl,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a826059307e,Vitamin C las Ascorbic Acid),Vitamin C las Ascorbic Acid),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a8429bb55bb,Yellow 5 Lake (CI 19140). Skin Fetish: Divine Blush: Talc,Yellow 5 Lake (CI 19140). Skin Fetish: Divine Blush: Talc,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a844ffd85d4,Beta Vulgaris (Beetroot) Extract* and Vegetable Glycerin*],Beta Vulgaris (Beetroot) Extract* and Vegetable Glycerin*],Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a852ccf0163,Disodium Edta. May Contain: Titanium Dioxide (CI 77891),Disodium Edta. May Contain: Titanium Dioxide (CI 77891),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a887e410c1c,Thymus Vulgaris Extract / Thyme Extract,Thymus Vulgaris Extract / Thyme Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a8afdb3c4eb,Ci 77492). 'Astra': Water/Aqua/Eau,Ci 77492). 'Astra': Water/Aqua/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a8c74f71fb9,Musa Sapientum (Banana) Fruit Extract,Musa Sapientum (Banana) Fruit Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a8c937315a2,Disteareth-2 Lauroyl Glutamate,Disteareth-2 Lauroyl Glutamate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a8db4d567f8,Eugenol. Il#1a. Cream Mask (10m): Water/Eau (Aqua),Eugenol. Il#1a. Cream Mask (10m): Water/Eau (Aqua),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a8fc1fa2a99,Rosa Gallica Flower Powder,Rosa Gallica Flower Powder,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a91795f2ce6,Ethylhexyl Dimethyl PABA,Ethylhexyl Dimethyl PABA,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a918b84443d,Milk Protein,Milk Protein,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a9afd528a3e,Honey Extract,Honey Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a9bbfbf2e2b,Coumarin. Conditioner: Aqua (Water),Coumarin. Conditioner: Aqua (Water),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a9bdd5e04b8,Avena Sativa (Oat) Kernel Protein,Avena Sativa (Oat) Kernel Protein,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a9c2dbc9c13,Trisodium Phosphate,Trisodium Phosphate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2a9c5a182ceb,Rosmarinus Officinalis,Rosmarinus Officinalis,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2aa075d4ff2c,Ocimum Dasilcum (Basil) Extract,Ocimum Dasilcum (Basil) Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2aa1de51c2e3,Lonicera Japonica Flower (Honeysuckle) Extract,Lonicera Japonica Flower (Honeysuckle) Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2aa34a34714f,Lycopene (Lycomega),Lycopene (Lycomega),Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2aacaccc053f,Glucose Asta C Vitamin C Age Defense Serum (1 fl. oz.) + Refill: Water/Aqua/Eau,Glucose Asta C Vitamin C Age Defense Serum (1 fl. oz.) + Refill: Water/Aqua/Eau,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2ab44ba5df66,Panax Ginseng Root Extract,Panax Ginseng Root Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2ab45beefccb,Corallina Officinalis Extract. Medicube PDRN Pink Collagen Capsule Cream 55g: Water,Corallina Officinalis Extract. Medicube PDRN Pink Collagen Capsule Cream 55g: Water,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2ab46690062f,Ahnfeltiopsis Concinna (Red Algae) Extract,Ahnfeltiopsis Concinna (Red Algae) Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2ab734ada05b,Calophyllum Tacamahaca (Tamanu) Seed Oil,Calophyllum Tacamahaca (Tamanu) Seed Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2aba536d844e,Polyglyceryl-2 Isostearate,Polyglyceryl-2 Isostearate,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2abcd2737239,Organic Beeswax,Organic Beeswax,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2abdb1210233,Polyaminopropyl Biguanide,Polyaminopropyl Biguanide,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2abde1989951,Polyquaternium-6,Polyquaternium-6,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2ac19c26a92d,Peg-7 Hydrogenated Castor Oil,Peg-7 Hydrogenated Castor Oil,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2ac7c1be9e8c,Blue 1 Lake (Ci 42090)]. Shades 10,Blue 1 Lake (Ci 42090)]. Shades 10,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
foreign_pending_2ac9552b6323,Pinus Densiflora Leaf Extract,Pinus Densiflora Leaf Extract,Foreign pending ingredient. Generated from source ingredient text; canonical mapping required.,
