alias,normalized_alias,previous_canonical_id,new_canonical_id,action,note
캐럽콩추출물,캐럽콩추출물,,ceratonia_siliqua_carob_fruit_extract,added,공식 exact identity alias
캐롭검,캐롭검,,ceratonia_siliqua_carob_gum,added,공식 exact identity alias
캐롭열매추출물,캐롭열매추출물,,ceratonia_siliqua_carob_fruit_extract,added,공식 exact identity alias
캐모마일꽃/잎추출물,캐모마일꽃/잎추출물,,chamomilla_recutita_matricaria_flower_leaf_extract,added,공식 exact identity alias
캐모마일꽃오일,캐모마일꽃오일,,chamomilla_recutita_matricaria_flower_oil,added,공식 exact identity alias
캐모마일추출물,캐모마일추출물,,chamomilla_recutita_matricaria_extract,added,공식 exact identity alias
캐비아추출물,캐비아추출물,,caviar_extract,added,공식 exact identity alias
캐비어추출물,캐비어추출물,,caviar_extract,added,공식 exact identity alias
캐스터오일/아이피디아이코폴리머,캐스터오일/아이피디아이코폴리머,,castor_oil_ipdi_copolymer,added,공식 exact identity alias
캔들부쉬잎추출물,캔들부쉬잎추출물,,cassia_alata_leaf_extract,added,공식 exact identity alias
캠퍼,캠퍼,,camphor,added,공식 exact identity alias
커피오일,커피오일,,coffea_arabica_coffee_seed_oil,added,공식 exact identity alias
커피추출물,커피추출물,,coffea_arabica_coffee_seed_extract,added,공식 exact identity alias
커피콩오일,커피콩오일,,coffea_arabica_coffee_seed_oil,added,공식 exact identity alias
커피콩추출물,커피콩추출물,,coffea_arabica_coffee_seed_extract,added,공식 exact identity alias
케라틴,케라틴,,keratin,added,공식 exact identity alias
케라틴아미노산,케라틴아미노산,,keratin_amino_acids,added,공식 exact identity alias
코카마이드메칠엠이에이,코카마이드메칠엠이에이,,cocamide_methyl_mea,added,공식 exact identity alias
코카마이드메틸엠이에이,코카마이드메틸엠이에이,,cocamide_methyl_mea,added,공식 exact identity alias
코카마이드엠이에이,코카마이드엠이에이,,cocamide_mea,added,공식 exact identity alias
코카미도프로필다이메틸아민,코카미도프로필다이메틸아민,,cocamidopropyl_dimethylamine,added,공식 exact identity alias
코카미도프로필디메칠아민,코카미도프로필디메칠아민,,cocamidopropyl_dimethylamine,added,공식 exact identity alias
코카미도프로필아민옥사이드,코카미도프로필아민옥사이드,,cocamidopropylamine_oxide,added,공식 exact identity alias
코코-카프릴레이트,코코-카프릴레이트,,coco_caprylate,added,공식 exact identity alias
코코글리세라이드,코코글리세라이드,,cocoglycerides,added,공식 exact identity alias
코코글리세라이즈,코코글리세라이즈,,cocoglycerides,added,공식 exact identity alias
코코넛수,코코넛수,,cocos_nucifera_coconut_liquid_endosperm,added,공식 exact identity alias
코코넛야자수,코코넛야자수,,cocos_nucifera_coconut_liquid_endosperm,added,공식 exact identity alias
코코넛야자열매추출물,코코넛야자열매추출물,,cocos_nucifera_coconut_fruit_extract,added,공식 exact identity alias
코코넛워터,코코넛워터,,cocos_nucifera_coconut_liquid_endosperm,added,공식 exact identity alias
코코넛추출물,코코넛추출물,,cocos_nucifera_coconut_fruit_extract,added,공식 exact identity alias
코코스야자열매추출물,코코스야자열매추출물,,cocos_nucifera_coconut_fruit_extract,added,공식 exact identity alias
코코일하이드롤라이즈드콜라겐,코코일하이드롤라이즈드콜라겐,,cocoyl_hydrolyzed_collagen,added,공식 exact identity alias
코쿰씨드버터,코쿰씨드버터,,garcinia_indica_seed_butter,added,공식 exact identity alias
코쿰씨버터,코쿰씨버터,,garcinia_indica_seed_butter,added,공식 exact identity alias
코토니추출물,코토니추출물,,kappaphycus_alvarezii_extract,added,공식 exact identity alias
코튼씨오일,코튼씨오일,,gossypium_herbaceum_cotton_seed_oil,added,공식 exact identity alias
코파이바발삼레진,코파이바발삼레진,,copaifera_officinalis_balsam_copaiba_resin,added,공식 exact identity alias
코포아수씨드버터,코포아수씨드버터,,theobroma_grandiflorum_seed_butter,added,공식 exact identity alias
콘민트오일,콘민트오일,,mentha_arvensis_leaf_oil,added,공식 exact identity alias
콘민트잎추출물,콘민트잎추출물,,mentha_arvensis_leaf_extract,added,공식 exact identity alias
콜라겐아미노산,콜라겐아미노산,,collagen_amino_acids,added,공식 exact identity alias
콜라겐추출물,콜라겐추출물,,collagen_extract,added,공식 exact identity alias
콜로이달골드,콜로이달골드,,colloidal_gold,added,공식 exact identity alias
콩단백질,콩단백질,,glycine_soja_soybean_protein,added,공식 exact identity alias
콩배아추출물,콩배아추출물,,glycine_soja_soybean_germ_extract,added,공식 exact identity alias
콩스테롤,콩스테롤,,glycine_soja_soybean_sterols,added,공식 exact identity alias
콩전초추출물,콩전초추출물,,glycine_soja_soybean_extract,added,공식 exact identity alias
콩추출물,콩추출물,,glycine_soja_soybean_seed_extract,added,공식 exact identity alias
콩폴리펩타이드,콩폴리펩타이드,,glycine_max_soybean_polypeptide,added,공식 exact identity alias
쿠쿠이나무씨오일,쿠쿠이나무씨오일,,aleurites_moluccanus_seed_oil,added,공식 exact identity alias
쿠푸아수씨버터,쿠푸아수씨버터,,theobroma_grandiflorum_seed_butter,added,공식 exact identity alias
쿠푸아쿠씨버터,쿠푸아쿠씨버터,,theobroma_grandiflorum_seed_butter,added,공식 exact identity alias
쿼세틴,쿼세틴,,quercetin,added,공식 exact identity alias
쿼터늄-33,쿼터늄-33,,quaternium_33,added,공식 exact identity alias
쿼터늄-80,쿼터늄-80,,quaternium_80,added,공식 exact identity alias
쿼터늄-87,쿼터늄-87,,quaternium_87,added,공식 exact identity alias
쿼터늄-91,쿼터늄-91,,quaternium_91,added,공식 exact identity alias
쿼터늄-95,쿼터늄-95,,quaternium_95,added,공식 exact identity alias
퀴노아씨추출물,퀴노아씨추출물,,chenopodium_quinoa_seed_extract,added,공식 exact identity alias
퀸즈랜드넛오일,퀸즈랜드넛오일,,macadamia_integrifolia_seed_oil,added,공식 exact identity alias
크랜베리씨오일,크랜베리씨오일,,vaccinium_macrocarpon_cranberry_seed_oil,added,공식 exact identity alias
크랜베리추출물,크랜베리추출물,,vaccinium_macrocarpon_cranberry_fruit_extract,added,공식 exact identity alias
크레아틴,크레아틴,,creatine,added,공식 exact identity alias
크로뮴옥사이드그린,크로뮴옥사이드그린,,chromium_oxide_greens,added,공식 exact identity alias
크로뮴하이드록사이드그린,크로뮴하이드록사이드그린,,chromium_hydroxide_green,added,공식 exact identity alias
크리신,크리신,,chrysin,added,공식 exact identity alias
크산토필,크산토필,,xanthophylls,added,공식 exact identity alias
큰노랑꽃자리풀씨추출물,큰노랑꽃자리풀씨추출물,,trigonella_foenum_graecum_seed_extract,added,공식 exact identity alias
큰노랑용담뿌리추출물,큰노랑용담뿌리추출물,,gentiana_lutea_root_extract,added,공식 exact identity alias
큰실말추출물,큰실말추출물,,cladosiphon_okamuranus_extract,added,공식 exact identity alias
클라리오일,클라리오일,,salvia_sclarea_clary_oil,added,공식 exact identity alias
클레리오일,클레리오일,,salvia_sclarea_clary_oil,added,공식 exact identity alias
클로렐라 불가리스추출물,클로렐라불가리스추출물,,chlorella_vulgaris_extract,added,공식 exact identity alias
클로렐라 소로키니아나추출물,클로렐라소로키니아나추출물,,chlorella_sorokiniana_extract,added,공식 exact identity alias
클로렐라 에메르소니이추출물,클로렐라에메르소니이추출물,,chlorella_emersonii_extract,added,공식 exact identity alias
클로렐라추출물,클로렐라추출물,,chlorella_vulgaris_extract,added,공식 exact identity alias
클로로자일레놀,클로로자일레놀,,chloroxylenol,added,공식 exact identity alias
클로로필린-카퍼컴플렉스,클로로필린-카퍼컴플렉스,,chlorophyllin_copper_complex,added,공식 exact identity alias
클로로필린-카퍼콤플렉스,클로로필린-카퍼콤플렉스,,chlorophyllin_copper_complex,added,공식 exact identity alias
클로브싹오일,클로브싹오일,,eugenia_caryophyllus_clove_bud_oil,added,공식 exact identity alias
클로브잎오일,클로브잎오일,,eugenia_caryophyllus_clove_leaf_oil,added,공식 exact identity alias
클로헥시딘다이글루코네이트,클로헥시딘다이글루코네이트,,chlorhexidine_digluconate,added,공식 exact identity alias
클로헥시딘다이하이드로클로라이드,클로헥시딘다이하이드로클로라이드,,chlorhexidine_dihydrochloride,added,공식 exact identity alias
클로헥시딘디글루코네이트,클로헥시딘디글루코네이트,,chlorhexidine_digluconate,added,공식 exact identity alias
클로헥시딘디하이드로클로라이드,클로헥시딘디하이드로클로라이드,,chlorhexidine_dihydrochloride,added,공식 exact identity alias
키스미퀵추출물,키스미퀵추출물,,portulaca_pilosa_extract,added,공식 exact identity alias
키위추출물,키위추출물,,actinidia_chinensis_kiwi_fruit_extract,added,공식 exact identity alias
키토산,키토산,,chitosan,added,공식 exact identity alias
타라검,타라검,,caesalpinia_spinosa_gum,added,공식 exact identity alias
타라열매추출물,타라열매추출물,,caesalpinia_spinosa_fruit_extract,added,공식 exact identity alias
타마린드씨검,타마린드씨검,,tamarindus_indica_seed_gum,added,공식 exact identity alias
타마린드씨폴리사카라이드,타마린드씨폴리사카라이드,,tamarindus_indica_seed_polysaccharide,added,공식 exact identity alias
타우린,타우린,,taurine,added,공식 exact identity alias
타임잎추출물,타임잎추출물,,thymus_vulgaris_thyme_leaf_extract,added,공식 exact identity alias
타임추출물,타임추출물,,thymus_vulgaris_thyme_extract,added,공식 exact identity alias
타타릭애씨드,타타릭애씨드,aha,tartaric_acid,reassigned_exact_identity,공식 exact identity alias
타피오카전분,타피오카전분,,tapioca_starch,added,공식 exact identity alias
탄제린껍질오일,탄제린껍질오일,,citrus_reticulata_tangerine_peel_oil|citrus_tangerina_tangerine_peel_oil,skipped_conflict,KCIA alias가 둘 이상의 선택 canonical에 연결됨
탄제린껍질추출물,탄제린껍질추출물,,citrus_reticulata_tangerine_peel_extract,added,공식 exact identity alias
터피놀렌,터피놀렌,,terpinolene,added,공식 exact identity alias
테레프탈릴리덴디캠퍼설포닉애씨드,테레프탈릴리덴디캠퍼설포닉애씨드,,terephthalylidene_dicamphor_sulfonic_acid,added,공식 exact identity alias
테르무스 테르모필루스발효물,테르무스테르모필루스발효물,,thermus_thermophillus_ferment,added,공식 exact identity alias
테트라데센,테트라데센,,tetradecene,added,공식 exact identity alias
테트라소듐에티드로네이트,테트라소듐에티드로네이트,,tetrasodium_etidronate,added,공식 exact identity alias
테트라소듐파이로포스페이트,테트라소듐파이로포스페이트,,tetrasodium_pyrophosphate,added,공식 exact identity alias
테트라하이드로다이페룰로일메탄,테트라하이드로다이페룰로일메탄,,tetrahydrodiferuloylmethane,added,공식 exact identity alias
테트라하이드로디페룰로일메탄,테트라하이드로디페룰로일메탄,,tetrahydrodiferuloylmethane,added,공식 exact identity alias
테트라하이드록시프로필에칠렌디아민,테트라하이드록시프로필에칠렌디아민,,tetrahydroxypropyl_ethylenediamine,added,공식 exact identity alias
테트라하이드록시프로필에틸렌다이아민,테트라하이드록시프로필에틸렌다이아민,,tetrahydroxypropyl_ethylenediamine,added,공식 exact identity alias
토르말린,토르말린,,tourmaline,added,공식 exact identity alias
토마토추출물,토마토추출물,,solanum_lycopersicum_tomato_fruit_extract,added,공식 exact identity alias
토코트라이엔올,토코트라이엔올,,tocotrienols,added,공식 exact identity alias
토코트리에놀,토코트리에놀,,tocotrienols,added,공식 exact identity alias
토코페릴석시네이트,토코페릴석시네이트,,tocopheryl_succinate,added,공식 exact identity alias
톳추출물,톳추출물,,hizikia_fusiforme_extract,added,공식 exact identity alias
퉁퉁마디추출물,퉁퉁마디추출물,,salicornia_herbacea_extract,added,공식 exact identity alias
트라이(폴리글리세릴-3/라우릴)하이드로제네이티드트라이 리놀리에이트,트라이(폴리글리세릴-3/라우릴)하이드로제네이티드트라이리놀리에이트,,tri_polyglyceryl_3_lauryl_hydrogenated_trilinoleate,added,공식 exact identity alias
